"rules","support","confidence","coverage","lift","count"
"{} => {N.G204R}",0.909416759833209,0.909416759833209,1,1,430306
"{ORF1a.V1291F} => {N.G204R}",0.0121035490640725,0.998256928708384,0.0121246832513679,1.09768917046511,5727
"{ORF1b.E1871G} => {ORF1b.K1383R}",0.01156462728804,0.99781181619256,0.0115899883127944,4.50356869015486,5472
"{ORF1b.E1871G} => {N.G204R}",0.0115730809629581,0.99854121079504,0.0115899883127944,1.09800176871402,5476
"{ORF3a.G100C} => {N.G204R}",0.014996819304812,0.990231649455763,0.0151447586158798,1.08886452635574,7096
"{ORF1b.A1432V} => {ORF1b.P218L}",0.0100387389653125,0.936145053212456,0.0107234866336832,5.65503129611482,4750
"{ORF1b.A1432V} => {N.G204R}",0.0103515249372843,0.965313362238865,0.0107234866336832,1.06146423166416,4898
"{S.D138H} => {ORF1a.L730F}",0.0117167934365668,0.962332928311057,0.0121754053008769,10.9315836339885,5544
"{S.D138H} => {N.G204R}",0.0121267966700975,0.996007637562923,0.0121754053008769,1.0952158367365,5738
"{ORF3a.T151I} => {S.L5F}",0.0106474035594198,0.645483664317745,0.0164952331840555,24.1134982626113,5038
"{ORF3a.T151I} => {N.G204R}",0.0163642012228241,0.992056374119154,0.0164952331840555,1.09087100429192,7743
"{ORF1a.T4087I} => {ORF1b.P218L}",0.0138344390035653,0.890127821593691,0.0155420813370332,5.37705206194413,6546
"{ORF1a.T4087I} => {N.G204R}",0.0151828001530115,0.976883328800653,0.0155420813370332,1.0741866347172,7184
"{ORF8.L118V} => {ORF1a.N460Y}",0.0116977726680009,0.953981385729059,0.012262055468788,50.3056402921277,5535
"{ORF1a.N460Y} => {ORF8.L118V}",0.0116977726680009,0.616850551654965,0.0189637062601576,50.3056402921277,5535
"{ORF8.L118V} => {ORF8.F120L}",0.0119006608660367,0.97052740434333,0.012262055468788,47.4745725556622,5631
"{ORF8.F120L} => {ORF8.L118V}",0.0119006608660367,0.582135842034529,0.0204430993708352,47.4745725556622,5631
"{ORF8.L118V} => {N.G204R}",0.0122282407691153,0.997242330230955,0.012262055468788,1.09657351203188,5786
"{ORF1b.P1001S} => {ORF1b.K1383R}",0.0153582139075633,0.979644108924238,0.0156773401357237,4.42156974376263,7267
"{ORF1b.P1001S} => {N.G204R}",0.015639298598592,0.997573469937989,0.0156773401357237,1.09693763519483,7400
"{ORF1a.A2345V} => {N.G204R}",0.0222014637538121,0.986940999624201,0.0224952289572181,1.08524610851158,10505
"{ORF1b.D2270Y} => {ORF1a.A599V}",0.0103303907499889,0.977795559111822,0.0105649802289678,85.1418092230886,4888
"{ORF1a.A599V} => {ORF1b.D2270Y}",0.0103303907499889,0.899521531100478,0.0114843173763175,85.1418092230886,4888
"{ORF1b.D2270Y} => {ORF1a.Q3966R}",0.010362092030932,0.980796159231846,0.0105649802289678,12.2879862386543,4903
"{ORF1b.D2270Y} => {ORF1b.K1383R}",0.0104064738242523,0.98499699939988,0.0105649802289678,4.44572972017974,4924
"{ORF1b.D2270Y} => {N.G204R}",0.0105100313419998,0.994798959791958,0.0105649802289678,1.09388676757443,4973
"{ORF1a.A599V} => {ORF1a.Q3966R}",0.010389566474416,0.904674273095326,0.0114843173763175,11.3342868583074,4916
"{ORF1a.A599V} => {ORF1b.K1383R}",0.0105480728791315,0.918476260581524,0.0114843173763175,4.14549202833575,4991
"{ORF1a.A599V} => {N.G204R}",0.011404007464595,0.993006993006993,0.0114843173763175,1.09191631039339,5396
"{ORF1a.K3353R} => {N.G204R}",0.0152187282714137,0.925102774922919,0.0164508513907352,1.01724843414211,7201
"{S.S98F} => {N.G204R}",0.0156181644112966,0.751933251933252,0.0207706792739139,0.826830211564563,7390
"{ORF1a.V3748I} => {N.G204R}",0.0310545748118529,0.998912304554725,0.0310883895115255,1.09840982558748,14694
"{ORF3a.W131C} => {N.G204R}",0.0303951881682366,0.995294117647059,0.0305389006418453,1.09443124605445,14382
"{ORF1a.P971L} => {N.G204R}",0.0315744758193196,0.992229527794381,0.0318217458106757,1.0910614050882,14940
"{ORF1a.N460Y} => {ORF8.F120L}",0.0182747317543278,0.963668784130168,0.0189637062601576,47.1390744940059,8647
"{ORF8.F120L} => {ORF1a.N460Y}",0.0182747317543278,0.893931562080017,0.0204430993708352,47.1390744940059,8647
"{ORF1a.N460Y} => {N.G204R}",0.0189467989103213,0.999108436420372,0.0189637062601576,1.09862549333664,8965
"{ORF1a.E913D} => {ORF1a.M2259I}",0.014432536504025,0.959803232607168,0.0150369742606733,12.8522531175865,6829
"{ORF1a.E913D} => {ORF1b.P218L}",0.0149841387924348,0.996486296556571,0.0150369742606733,6.01953850403788,7090
"{ORF1a.E913D} => {N.G204R}",0.0149566643489508,0.994659170765987,0.0150369742606733,1.09373305474204,7077
"{ORF8.F120L} => {N.G204R}",0.0204135115086217,0.998552672387057,0.0204430993708352,1.09801437194779,9659
"{ORF3a.P240S} => {N.G204R}",0.0146565588893562,0.988736812090106,0.0148235189689898,1.08722079442592,6935
"{S.L5F} => {N.G204R}",0.0252532403992671,0.943391757460919,0.0267685616283469,1.03735910654862,11949
"{ORF1a.L3829F} => {N.G204R}",0.0346727476768245,0.943470009776295,0.0367502382879618,1.03744515325331,16406
"{ORF8.C61F} => {ORF1a.M2259I}",0.0357928596034804,0.985166656971671,0.0363317813795129,13.1918822611307,16936
"{ORF8.C61F} => {ORF1b.P218L}",0.0362683788176268,0.998254900820197,0.0363317813795129,6.03022222492806,17161
"{ORF8.C61F} => {N.G204R}",0.0361859554871747,0.995986271886452,0.0363317813795129,1.09519234291341,17122
"{ORF1b.P1975S} => {ORF1b.P218L}",0.0474018686848407,0.997199004090343,0.0475350140648016,6.02384380201988,22429
"{ORF1b.P1975S} => {N.G204R}",0.0472497025363138,0.993997865907878,0.0475350140648017,1.09300588004358,22357
"{ORF3a.L15F} => {ORF1a.F2780L}",0.0404423808084672,0.972110744221488,0.0416026476909844,21.4139071001419,19136
"{ORF1a.F2780L} => {ORF3a.L15F}",0.0404423808084672,0.890875232774674,0.0453962343105077,21.4139071001419,19136
"{ORF3a.L15F} => {ORF1b.K1383R}",0.0411355821517561,0.988773177546355,0.0416026476909844,4.46277329231722,19464
"{ORF3a.L15F} => {N.G204R}",0.0414018729116781,0.995173990347981,0.0416026476909844,1.09429915337221,19590
"{ORF1a.F2780L} => {ORF1b.K1383R}",0.0450686544074291,0.992783985102421,0.0453962343105077,4.48087585137556,21325
"{ORF1a.F2780L} => {N.G204R}",0.0452482949994399,0.996741154562384,0.0453962343105077,1.09602241632889,21410
"{ORF1a.L730F} => {N.G204R}",0.0876730625762152,0.995918759302828,0.0880323437602369,1.0951181056807,41484
"{S.K1191N} => {ORF1b.K2557R}",0.0546551217646201,0.980846544792536,0.0557223982230375,16.5804800492962,25861
"{ORF1b.K2557R} => {S.K1191N}",0.0546551217646201,0.923904112036012,0.0591567036585392,16.5804800492962,25861
"{S.K1191N} => {ORF1a.Q3966R}",0.0546614620208087,0.980960327694758,0.0557223982230375,12.2900430368932,25864
"{ORF1a.Q3966R} => {S.K1191N}",0.0546614620208087,0.684830672280033,0.079817485158517,12.2900430368932,25864
"{S.K1191N} => {ORF1b.K1383R}",0.0548516697064673,0.984373814761435,0.0557223982230375,4.44291701062836,25954
"{S.K1191N} => {N.G204R}",0.0555131697688131,0.996245164226656,0.0557223982230375,1.09547702244829,26267
"{ORF1b.K2557R} => {ORF1a.Q3966R}",0.0546973901392109,0.924618627415955,0.0591567036585392,11.5841613598783,25881
"{ORF1a.Q3966R} => {ORF1b.K2557R}",0.0546973901392109,0.685280800699023,0.079817485158517,11.5841613598783,25881
"{ORF1b.K2557R} => {ORF1b.K1383R}",0.0555258502811904,0.938623128862849,0.0591567036585392,4.23642380898219,26273
"{ORF1b.K2557R} => {N.G204R}",0.0586262355574248,0.991032831981708,0.0591567036585392,1.08974551135771,27740
"{ORF1a.M2259I} => {ORF1b.P218L}",0.0744219271420027,0.996547430382613,0.0746797642270065,6.01990779905079,35214
"{ORF1a.M2259I} => {N.G204R}",0.0743035756931485,0.99496264432873,0.0746797642270065,1.09406675605056,35158
"{ORF1a.Q3966R} => {ORF1b.K1383R}",0.0795638749109722,0.996822622924776,0.079817485158517,4.49910402080839,37647
"{ORF1a.Q3966R} => {N.G204R}",0.0795427407236768,0.99655784150184,0.079817485158517,1.09582084421296,37637
"{ORF1b.P218L} => {N.G204R}",0.16414923272333,0.991586768629754,0.165541975666097,1.090354623343,77670
"{ORF1b.K1383R} => {N.G204R}",0.220862824330522,0.996852196308485,0.22156025251127,1.09614451848382,104505
